placeInfo/address,theme,city,imageUrl,placeInfo/latitude,placeInfo/longitude,placeInfo/id,placeInfo/numberOfReviews,rating,lang,text,placeInfo/name,placeInfo/rating,placeInfo/webUrl
"Salaheddin al ayoubi street, Al Rawabi, Al Khobar 34421, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipN1C_8lEq4uvCMvo6OcT0rjn4yDuw154LmYKhE=w426-h240-k-no,26.3265552,50.2129813,ChIJXQZTa-_oST4R0b4mJ_sBH3g,415,5,en,Best salon in town! I highly recommend zainab for wavy. For treatments don’t hesitate to book with Jessica she’s the best.,AURA,4.2,https://www.google.com/maps/search/?api=1&query=AURA&query_place_id=ChIJXQZTa-_oST4R0b4mJ_sBH3g
"Salaheddin al ayoubi street, Al Rawabi, Al Khobar 34421, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipN1C_8lEq4uvCMvo6OcT0rjn4yDuw154LmYKhE=w426-h240-k-no,26.3265552,50.2129813,ChIJXQZTa-_oST4R0b4mJ_sBH3g,415,5,en,Best salon in town! I highly recommend zainab for wavy. For treatments don’t hesitate to book with Jessica she’s the best.,AURA,4.2,https://www.google.com/maps/search/?api=1&query=AURA&query_place_id=ChIJXQZTa-_oST4R0b4mJ_sBH3g
"Al-Rehab, Jeddah 23345, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipPp9i27EPo_T1HlRUsa9bmr41yGun8NL8pI87Gg=w408-h408-k-no,21.5564375,39.2209375,ChIJt0MpWc3RwxURUaPeBYNlSpg,181,5,en,Best salon service in Saudi Arabia Jeddah.most stylish hair cut and.very good behaviour for all customers.all services are very very good..i am so satisfied..,Pink Touch Salon,3.6,https://www.google.com/maps/search/?api=1&query=Pink%20Touch%20Salon&query_place_id=ChIJt0MpWc3RwxURUaPeBYNlSpg
"Al-Rehab, Jeddah 23345, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipPp9i27EPo_T1HlRUsa9bmr41yGun8NL8pI87Gg=w408-h408-k-no,21.5564375,39.2209375,ChIJt0MpWc3RwxURUaPeBYNlSpg,181,5,en,Best salon service in Saudi Arabia Jeddah.most stylish hair cut and.very good behaviour for all customers.all services are very very good..i am so satisfied..,Pink Touch Salon,3.6,https://www.google.com/maps/search/?api=1&query=Pink%20Touch%20Salon&query_place_id=ChIJt0MpWc3RwxURUaPeBYNlSpg
"Building 30, 2nd Floor, king khalid road, Riyadh 12329, Saudi Arabia",Nail salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipMfiAIFMfXUTNsyWns2F3PGn4OCoR057OdOSb8e=w408-h544-k-no,24.6901209,46.6341863,ChIJkZ0nEwgdLz4RcR0aP4z5V1s,1184,5,en,"Everything was perfect!! The place is stunning, the customer service was so helping in finding me a reservation, the receptionist was so sweet and helpful, the staff was incredible friendly and warm!! I absolutely loved my nails💕💕 what an incredible first visit.. For sure it will be my new favorite nails spa.",Mellow Nail Artistry,4.5,https://www.google.com/maps/search/?api=1&query=Mellow%20Nail%20Artistry&query_place_id=ChIJkZ0nEwgdLz4RcR0aP4z5V1s
"Building 30, 2nd Floor, king khalid road, Riyadh 12329, Saudi Arabia",Nail salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipMfiAIFMfXUTNsyWns2F3PGn4OCoR057OdOSb8e=w408-h544-k-no,24.6901209,46.6341863,ChIJkZ0nEwgdLz4RcR0aP4z5V1s,1184,5,en,"Everything was perfect!! The place is stunning, the customer service was so helping in finding me a reservation, the receptionist was so sweet and helpful, the staff was incredible friendly and warm!! I absolutely loved my nails💕💕 what an incredible first visit.. For sure it will be my new favorite nails spa.",Mellow Nail Artistry,4.5,https://www.google.com/maps/search/?api=1&query=Mellow%20Nail%20Artistry&query_place_id=ChIJkZ0nEwgdLz4RcR0aP4z5V1s
"2212 جنادة بن ابي امية, 6868, حي المحمدية, Jeddah 23625, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipNaCDkh1JRzHzNvC2lQUBIMt6VMJlfiHCXshLns=w408-h270-k-no,21.6595717,39.1232133,ChIJT89crbzZwxURN4YtMzUst88,635,5,en,"Excellent hair coloring service . They understand exactly what you want and their hair experts Suhair and Ghadeer are brilliant with their job .
A bit pricey but worth the service .",BOUTHAINA Salon & Spa (Mohamadya),3.9,https://www.google.com/maps/search/?api=1&query=BOUTHAINA%20Salon%20%26%20Spa%20(Mohamadya)%D8%A8%D8%AB%D9%8A%D9%86%D8%A9%20%D9%85%D8%AD%D9%85%D8%AF%D9%8A%D8%A9&query_place_id=ChIJT89crbzZwxURN4YtMzUst88
"2212 جنادة بن ابي امية, 6868, حي المحمدية, Jeddah 23625, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipNaCDkh1JRzHzNvC2lQUBIMt6VMJlfiHCXshLns=w408-h270-k-no,21.6595717,39.1232133,ChIJT89crbzZwxURN4YtMzUst88,635,5,en,"Excellent hair coloring service . They understand exactly what you want and their hair experts Suhair and Ghadeer are brilliant with their job .
A bit pricey but worth the service .",BOUTHAINA Salon & Spa (Mohamadya),3.9,https://www.google.com/maps/search/?api=1&query=BOUTHAINA%20Salon%20%26%20Spa%20(Mohamadya)%D8%A8%D8%AB%D9%8A%D9%86%D8%A9%20%D9%85%D8%AD%D9%85%D8%AF%D9%8A%D8%A9&query_place_id=ChIJT89crbzZwxURN4YtMzUst88
"Al-Rehab، الأدباء،, Jeddah 22233, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipPhrkEE8L2GOr0Dw64oe00y-2xATiWfTWLAIQsU=w408-h306-k-no,21.5582003,39.2048883,ChIJYcukuAjRwxURiFUSR3ST7xk,46,5,en,"Excellent service. Went for a haircut,facial and threading! Super happy with everything that i got done. 10/10. Would definitely recommend and will definitely come back again! Thank you!",Rana Beauty Center (Seema Senior Beautician),4.5,https://www.google.com/maps/search/?api=1&query=Rana%20Beauty%20Center%20(Seema%20Senior%20Beautician)&query_place_id=ChIJYcukuAjRwxURiFUSR3ST7xk
"Al-Rehab، الأدباء،, Jeddah 22233, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipPhrkEE8L2GOr0Dw64oe00y-2xATiWfTWLAIQsU=w408-h306-k-no,21.5582003,39.2048883,ChIJYcukuAjRwxURiFUSR3ST7xk,46,5,en,"Excellent service. Went for a haircut,facial and threading! Super happy with everything that i got done. 10/10. Would definitely recommend and will definitely come back again! Thank you!",Rana Beauty Center (Seema Senior Beautician),4.5,https://www.google.com/maps/search/?api=1&query=Rana%20Beauty%20Center%20(Seema%20Senior%20Beautician)&query_place_id=ChIJYcukuAjRwxURiFUSR3ST7xk
"Northern Ring Rd, Almasiaf, Riyadh 12467, Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipOlqEv1JHT4zEGDvsjzqAOujM_fOxdtyCpmUoMF=w408-h271-k-no,24.7720002,46.6749666,ChIJR8WsPcr9Lj4RWSppYCEnsRs,253,4,en,"First time customer but not my last time i got my roots,nails, facial and massage done everything was amazing especially the hydrofacial tech i forgot her name but she did a great job♥️♥️ massage wasn’t that great but overall im happy with their service",Yin Salon & Spa,4.4,https://www.google.com/maps/search/?api=1&query=Yin%20Salon%20%26%20Spa&query_place_id=ChIJR8WsPcr9Lj4RWSppYCEnsRs
"Northern Ring Rd, Almasiaf, Riyadh 12467, Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipOlqEv1JHT4zEGDvsjzqAOujM_fOxdtyCpmUoMF=w408-h271-k-no,24.7720002,46.6749666,ChIJR8WsPcr9Lj4RWSppYCEnsRs,253,4,en,"First time customer but not my last time i got my roots,nails, facial and massage done everything was amazing especially the hydrofacial tech i forgot her name but she did a great job♥️♥️ massage wasn’t that great but overall im happy with their service",Yin Salon & Spa,4.4,https://www.google.com/maps/search/?api=1&query=Yin%20Salon%20%26%20Spa&query_place_id=ChIJR8WsPcr9Lj4RWSppYCEnsRs
"Al Turki Center, Al Khobar Al Shamalia, Al Khobar 34427, Saudi Arabia",Barber shop,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipN4jqu3yPyiYB21BM7BKMuBI1Kz9zR-FW3A4oAq=w561-h240-k-no,26.2869233,50.2181129,ChIJi30MlTHoST4RI3L-LaQ6jmo,755,5,en,Go to Hakeem,TONI VAYZ,4.6,https://www.google.com/maps/search/?api=1&query=TONI%20VAYZ&query_place_id=ChIJi30MlTHoST4RI3L-LaQ6jmo
"Al Turki Center, Al Khobar Al Shamalia, Al Khobar 34427, Saudi Arabia",Barber shop,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipN4jqu3yPyiYB21BM7BKMuBI1Kz9zR-FW3A4oAq=w561-h240-k-no,26.2869233,50.2181129,ChIJi30MlTHoST4RI3L-LaQ6jmo,755,5,en,Go to Hakeem,TONI VAYZ,4.6,https://www.google.com/maps/search/?api=1&query=TONI%20VAYZ&query_place_id=ChIJi30MlTHoST4RI3L-LaQ6jmo
"76Q7+568, Al Khobar Al Shamalia, شارع الملك فهد بن عبد العزيز، حي الخبر الشمالية،, Al Khobar 34427, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipNYcSnNTclRN8Tq32xCebpvpALal31QE9sNbGi4=w408-h725-k-no,26.2879081,50.213083,ChIJ-dMbIO7pST4RprVrLvhrCKk,2,5,en,Good Kerala Saloon. The barber and his cutting is good,Falcon Saloon,4.5,https://www.google.com/maps/search/?api=1&query=Falcon%20Saloon&query_place_id=ChIJ-dMbIO7pST4RprVrLvhrCKk
"76Q7+568, Al Khobar Al Shamalia, شارع الملك فهد بن عبد العزيز، حي الخبر الشمالية،, Al Khobar 34427, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipNYcSnNTclRN8Tq32xCebpvpALal31QE9sNbGi4=w408-h725-k-no,26.2879081,50.213083,ChIJ-dMbIO7pST4RprVrLvhrCKk,2,5,en,Good Kerala Saloon. The barber and his cutting is good,Falcon Saloon,4.5,https://www.google.com/maps/search/?api=1&query=Falcon%20Saloon&query_place_id=ChIJ-dMbIO7pST4RprVrLvhrCKk
"2162 Prince Muhammad Ibn Saad Ibn Abdulaziz Rd, Al Aqiq, Riyadh 13511, Saudi Arabia",Nail salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipNJVyAv_Z0kY4UnTuAz593QUxlNK9AFe0mjKP7I=w408-h306-k-no,24.7669019,46.6234404,ChIJ_cwtRMjjLj4Rg_3jRDrQLjI,459,5,en,Grace and old Annlyn were amazing and lovely and the receptionists are the best,Base & Boon,4,https://www.google.com/maps/search/?api=1&query=Base%20%26%20Boon&query_place_id=ChIJ_cwtRMjjLj4Rg_3jRDrQLjI
"2162 Prince Muhammad Ibn Saad Ibn Abdulaziz Rd, Al Aqiq, Riyadh 13511, Saudi Arabia",Nail salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipNJVyAv_Z0kY4UnTuAz593QUxlNK9AFe0mjKP7I=w408-h306-k-no,24.7669019,46.6234404,ChIJ_cwtRMjjLj4Rg_3jRDrQLjI,459,5,en,Grace and old Annlyn were amazing and lovely and the receptionists are the best,Base & Boon,4,https://www.google.com/maps/search/?api=1&query=Base%20%26%20Boon&query_place_id=ChIJ_cwtRMjjLj4Rg_3jRDrQLjI
"الدور الاول, بوابة 8 - 9, مجمع الراشد شارع فراس بن النضر, Al Khobar 31952, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipPxD-QObvWl_xrFlmiODtgtgbX6r2ZIu_7a5Jjc=w408-h306-k-no,26.2913794,50.180737,ChIJLSXkyebnST4R_iSazU-bjuQ,91,5,en,Great service,Au Virages,4,https://www.google.com/maps/search/?api=1&query=Au%20Virages%20%7C%D9%85%D8%B1%D9%83%D8%B2%20%D8%A3%D9%88%D9%81%D9%8A%D8%B1%D8%A7%D8%AC%20%D9%84%D9%84%D8%B9%D9%86%D8%A7%D9%8A%D8%A9%20%D8%A8%D8%A7%D9%84%D8%B1%D8%AC%D9%84&query_place_id=ChIJLSXkyebnST4R_iSazU-bjuQ
"الدور الاول, بوابة 8 - 9, مجمع الراشد شارع فراس بن النضر, Al Khobar 31952, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipPxD-QObvWl_xrFlmiODtgtgbX6r2ZIu_7a5Jjc=w408-h306-k-no,26.2913794,50.180737,ChIJLSXkyebnST4R_iSazU-bjuQ,91,5,en,Great service,Au Virages,4,https://www.google.com/maps/search/?api=1&query=Au%20Virages%20%7C%D9%85%D8%B1%D9%83%D8%B2%20%D8%A3%D9%88%D9%81%D9%8A%D8%B1%D8%A7%D8%AC%20%D9%84%D9%84%D8%B9%D9%86%D8%A7%D9%8A%D8%A9%20%D8%A8%D8%A7%D9%84%D8%B1%D8%AC%D9%84&query_place_id=ChIJLSXkyebnST4R_iSazU-bjuQ
"Prince Sultan Road, Qurtoba, Al Khobar 34235, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipOkh--dMsP5BtDKNWJStZuof13NaYr2zhcYfYuP=w408-h544-k-no,26.3360379,50.1931484,ChIJYag3UaXoST4R15RBppdO2sU,337,5,en,"Had a really good first experience here. The salon is very clean and everyone is very friendly. I did the lavender hair treatment and manicure, I really love both👌😍 I love their french coffee as well ☕",treat. nails & hair spa,4.1,https://www.google.com/maps/search/?api=1&query=treat.%20nails%20%26%20hair%20spa&query_place_id=ChIJYag3UaXoST4R15RBppdO2sU
"Prince Sultan Road, Qurtoba, Al Khobar 34235, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipOkh--dMsP5BtDKNWJStZuof13NaYr2zhcYfYuP=w408-h544-k-no,26.3360379,50.1931484,ChIJYag3UaXoST4R15RBppdO2sU,337,5,en,"Had a really good first experience here. The salon is very clean and everyone is very friendly. I did the lavender hair treatment and manicure, I really love both👌😍 I love their french coffee as well ☕",treat. nails & hair spa,4.1,https://www.google.com/maps/search/?api=1&query=treat.%20nails%20%26%20hair%20spa&query_place_id=ChIJYag3UaXoST4R15RBppdO2sU
"Prince Muqrin Ibn Abdulaziz St, An Nuzhah, Riyadh 12472, Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipMzOl8cwcVFxBnGcOJEFXFbfUh59wcwAfqfpPhj=w408-h544-k-no,24.7580544,46.7154422,ChIJ4eL-ffoDLz4RDnZ6j2XZ1Ws,73,5,en,"Highly recommend Tina ! She’s great and patient, pays attention to the details",O beauty salon,3.9,https://www.google.com/maps/search/?api=1&query=O%20beauty%20salon&query_place_id=ChIJ4eL-ffoDLz4RDnZ6j2XZ1Ws
"Prince Muqrin Ibn Abdulaziz St, An Nuzhah, Riyadh 12472, Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipMzOl8cwcVFxBnGcOJEFXFbfUh59wcwAfqfpPhj=w408-h544-k-no,24.7580544,46.7154422,ChIJ4eL-ffoDLz4RDnZ6j2XZ1Ws,73,5,en,"Highly recommend Tina ! She’s great and patient, pays attention to the details",O beauty salon,3.9,https://www.google.com/maps/search/?api=1&query=O%20beauty%20salon&query_place_id=ChIJ4eL-ffoDLz4RDnZ6j2XZ1Ws
"King Abdulaziz Rd, King Fahd, Riyadh 12272, Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipN5thQmO73KP71CEKueeYl_Zh6cMo-Ew9GPB9Jv=w408-h544-k-no,24.7398054,46.6827766,ChIJ_2zT7ML9Lj4RVp5-Xl9Fl30,253,5,en,"I did a curly short bob hair cut, with washing and styling. The entire service was amazing. The girls were also super friendly. I finally found a good salon for my curly hair. Although it was a little pricey, it’s definitely worth it and will pay them another visit in the future. I will recommend it to my friends and family as well. ❤️",ManeandNatural - CURLY BOUTIQUE,4.5,https://www.google.com/maps/search/?api=1&query=ManeandNatural%20-%20CURLY%20BOUTIQUE&query_place_id=ChIJ_2zT7ML9Lj4RVp5-Xl9Fl30
"King Abdulaziz Rd, King Fahd, Riyadh 12272, Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipN5thQmO73KP71CEKueeYl_Zh6cMo-Ew9GPB9Jv=w408-h544-k-no,24.7398054,46.6827766,ChIJ_2zT7ML9Lj4RVp5-Xl9Fl30,253,5,en,"I did a curly short bob hair cut, with washing and styling. The entire service was amazing. The girls were also super friendly. I finally found a good salon for my curly hair. Although it was a little pricey, it’s definitely worth it and will pay them another visit in the future. I will recommend it to my friends and family as well. ❤️",ManeandNatural - CURLY BOUTIQUE,4.5,https://www.google.com/maps/search/?api=1&query=ManeandNatural%20-%20CURLY%20BOUTIQUE&query_place_id=ChIJ_2zT7ML9Lj4RVp5-Xl9Fl30
"Uthman Ibn Affan Rd, 8113 2169, طريق عثمان بن عفان، الملك عبدالله، الرياض 12451, Riyadh Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipO0dgXklYSC9PXiut3Zq895rKmYKixvLMnjlwV6=w408-h544-k-no,24.7497324,46.722979,ChIJi-G89XwDLz4RnyRnEb6_RGg,1411,5,en,I just had a hair cut and blow dry it is gorcious thanks alot to Khalida🤍🤍🤍,LAPALMA Beauty House,4.5,https://www.google.com/maps/search/?api=1&query=LAPALMA%20Beauty%20House&query_place_id=ChIJi-G89XwDLz4RnyRnEb6_RGg
"Uthman Ibn Affan Rd, 8113 2169, طريق عثمان بن عفان، الملك عبدالله، الرياض 12451, Riyadh Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipO0dgXklYSC9PXiut3Zq895rKmYKixvLMnjlwV6=w408-h544-k-no,24.7497324,46.722979,ChIJi-G89XwDLz4RnyRnEb6_RGg,1411,5,en,I just had a hair cut and blow dry it is gorcious thanks alot to Khalida🤍🤍🤍,LAPALMA Beauty House,4.5,https://www.google.com/maps/search/?api=1&query=LAPALMA%20Beauty%20House&query_place_id=ChIJi-G89XwDLz4RnyRnEb6_RGg
"Opposite Panda Near Fitness Time Xpress, Tahlia Street, Aziziyah, Jeddah 23342, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipMkbgQZGsefhUGuOMnM1Q8MLIgbRkqXFhODZHZG=w408-h725-k-no,21.5631086,39.2084966,ChIJA896_mLRwxUReAYP96kl7tk,141,5,en,"I m a big fan of Arzish n her amazing team , the kind of perfection they put into their work is absolutely amazing,  Glaze is one of the best n trustful go to place for hair colour,   hair cuts n skin preps in jeddah.",Glaze Salon,4.4,https://www.google.com/maps/search/?api=1&query=Glaze%20Salon&query_place_id=ChIJA896_mLRwxUReAYP96kl7tk
"Opposite Panda Near Fitness Time Xpress, Tahlia Street, Aziziyah, Jeddah 23342, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipMkbgQZGsefhUGuOMnM1Q8MLIgbRkqXFhODZHZG=w408-h725-k-no,21.5631086,39.2084966,ChIJA896_mLRwxUReAYP96kl7tk,141,5,en,"I m a big fan of Arzish n her amazing team , the kind of perfection they put into their work is absolutely amazing,  Glaze is one of the best n trustful go to place for hair colour,   hair cuts n skin preps in jeddah.",Glaze Salon,4.4,https://www.google.com/maps/search/?api=1&query=Glaze%20Salon&query_place_id=ChIJA896_mLRwxUReAYP96kl7tk
"6687 Al Bir، Al Olaya Street, Riyadh Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipPbayd0EecGCLP8JXnxd81fnnIzgbqrvU_Vp8LP=w408-h496-k-no,24.7024196,46.681519,ChIJ1VHjkyUDLz4RwI-LN1-0TpE,1708,5,en,"I trusted Aileen with a full makeover for my hair (which is something I’ve never done before) and I couldn’t be happier with the results. She was so very patient, walked me through the entire process, answered millions of questions throughout and created the exact end result I wished for (which was not easy at all). If you’re looking to create the blonde of your dreams with minimal damage to your hair, look no further. I’ve tried many hair salons in Riyadh and none compare! I’m happy to have found Supernova Salon and Aileen! 💞",Supernova Salon Olaya,4.4,https://www.google.com/maps/search/?api=1&query=Supernova%20Salon%20Olaya%20(%20%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D8%B3%D9%88%D8%A8%D8%B1%D9%86%D9%88%D9%81%D8%A7%20%D8%A7%D9%84%D8%B9%D9%84%D9%8A%D8%A7)&query_place_id=ChIJ1VHjkyUDLz4RwI-LN1-0TpE
"6687 Al Bir، Al Olaya Street, Riyadh Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipPbayd0EecGCLP8JXnxd81fnnIzgbqrvU_Vp8LP=w408-h496-k-no,24.7024196,46.681519,ChIJ1VHjkyUDLz4RwI-LN1-0TpE,1708,5,en,"I trusted Aileen with a full makeover for my hair (which is something I’ve never done before) and I couldn’t be happier with the results. She was so very patient, walked me through the entire process, answered millions of questions throughout and created the exact end result I wished for (which was not easy at all). If you’re looking to create the blonde of your dreams with minimal damage to your hair, look no further. I’ve tried many hair salons in Riyadh and none compare! I’m happy to have found Supernova Salon and Aileen! 💞",Supernova Salon Olaya,4.4,https://www.google.com/maps/search/?api=1&query=Supernova%20Salon%20Olaya%20(%20%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D8%B3%D9%88%D8%A8%D8%B1%D9%86%D9%88%D9%81%D8%A7%20%D8%A7%D9%84%D8%B9%D9%84%D9%8A%D8%A7)&query_place_id=ChIJ1VHjkyUDLz4RwI-LN1-0TpE
"Al Rakah Ash Shamaliyah, Dammam 34225, Saudi Arabia",Beauty salon,Dammam,https://lh5.googleusercontent.com/p/AF1QipPmaarSHhElL281zeNiz7c3jl4tyJNsjGNbEtLa=w533-h240-k-no,26.3660018,50.1958055,ChIJpyqMpEPvST4RwMb8Txml18g,245,5,en,I would like to thank the employee Maya at Maysoun Salon for her kindness and her artistic and skilled work. I highly recommend her.,Maisoon Beauty Parlour,4.5,https://www.google.com/maps/search/?api=1&query=Maisoon%20Beauty%20Parlour&query_place_id=ChIJpyqMpEPvST4RwMb8Txml18g
"Al Rakah Ash Shamaliyah, Dammam 34225, Saudi Arabia",Beauty salon,Dammam,https://lh5.googleusercontent.com/p/AF1QipPmaarSHhElL281zeNiz7c3jl4tyJNsjGNbEtLa=w533-h240-k-no,26.3660018,50.1958055,ChIJpyqMpEPvST4RwMb8Txml18g,245,5,en,I would like to thank the employee Maya at Maysoun Salon for her kindness and her artistic and skilled work. I highly recommend her.,Maisoon Beauty Parlour,4.5,https://www.google.com/maps/search/?api=1&query=Maisoon%20Beauty%20Parlour&query_place_id=ChIJpyqMpEPvST4RwMb8Txml18g
"H634+CW5, Aziziyah, Jeddah 23342, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipPLl3rFTePMWC2hkwoxyfhaFwSF9HtYmsCBx7YB=w408-h839-k-no,21.5535238,39.2073674,ChIJeXw0PLjRwxURGavQ21im940,32,5,en,My all time fav salon.Amazing services. Friendly Staff.Must Visit This Salon🥰,Sara Saloon,4.2,https://www.google.com/maps/search/?api=1&query=Sara%20Saloon&query_place_id=ChIJeXw0PLjRwxURGavQ21im940
"H634+CW5, Aziziyah, Jeddah 23342, Saudi Arabia",Beauty salon,Jeddah,https://lh5.googleusercontent.com/p/AF1QipPLl3rFTePMWC2hkwoxyfhaFwSF9HtYmsCBx7YB=w408-h839-k-no,21.5535238,39.2073674,ChIJeXw0PLjRwxURGavQ21im940,32,5,en,My all time fav salon.Amazing services. Friendly Staff.Must Visit This Salon🥰,Sara Saloon,4.2,https://www.google.com/maps/search/?api=1&query=Sara%20Saloon&query_place_id=ChIJeXw0PLjRwxURGavQ21im940
"Uthman Ibn Affan Rd, At Taawun, Riyadh 12476, Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipNE0VYzKTetEb7rR3aQFtLxN3QrNV9krAuPgbfm=w408-h544-k-no,24.7764682,46.7080766,ChIJrwRByzn9Lj4RlCo-GnEaKuk,387,5,en,"Nice manicure service, and Wafa was very welcoming!", Brush Salon,3.8,https://www.google.com/maps/search/?api=1&query=%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D8%A8%D8%B1%D8%B4%20Brush%20Salon&query_place_id=ChIJrwRByzn9Lj4RlCo-GnEaKuk
"Uthman Ibn Affan Rd, At Taawun, Riyadh 12476, Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipNE0VYzKTetEb7rR3aQFtLxN3QrNV9krAuPgbfm=w408-h544-k-no,24.7764682,46.7080766,ChIJrwRByzn9Lj4RlCo-GnEaKuk,387,5,en,"Nice manicure service, and Wafa was very welcoming!", Brush Salon,3.8,https://www.google.com/maps/search/?api=1&query=%D8%B5%D8%A7%D9%84%D9%88%D9%86%20%D8%A8%D8%B1%D8%B4%20Brush%20Salon&query_place_id=ChIJrwRByzn9Lj4RlCo-GnEaKuk
"Al Bahah 65522, Saudi Arabia",Shopping mall,Al Bahah,https://lh5.googleusercontent.com/p/AF1QipOple1nQdAcGaCOSUJAwQfVDj9enexo7HirGsnC=w408-h544-k-no,20.0076484,41.4510836,ChIJR82Kq-JF7xURH5djztwHths,60,4,en,No any Toilet over there,Boulevard Al Baha,3.8,https://www.google.com/maps/search/?api=1&query=Boulevard%20Al%20Baha&query_place_id=ChIJR82Kq-JF7xURH5djztwHths
"Al Falah, Riyadh 13314, Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipOPsouPUsAe2X79rBgDkc6CwYzk2eXY9hPnQrqn=w408-h725-k-no,24.7912625,46.7018348,ChIJjZpgiQL9Lj4RaT4bv2EGxD8,422,5,en,noor & vess 💯💯💯💯,White Jasmine Salon,3.9,https://www.google.com/maps/search/?api=1&query=White%20Jasmine%20Salon&query_place_id=ChIJjZpgiQL9Lj4RaT4bv2EGxD8
"Al Falah, Riyadh 13314, Saudi Arabia",Beauty salon,Riyadh,https://lh5.googleusercontent.com/p/AF1QipOPsouPUsAe2X79rBgDkc6CwYzk2eXY9hPnQrqn=w408-h725-k-no,24.7912625,46.7018348,ChIJjZpgiQL9Lj4RaT4bv2EGxD8,422,5,en,noor & vess 💯💯💯💯,White Jasmine Salon,3.9,https://www.google.com/maps/search/?api=1&query=White%20Jasmine%20Salon&query_place_id=ChIJjZpgiQL9Lj4RaT4bv2EGxD8
"4511 8177 15th St, Al Khobar Al Janubiyah, Al Khobar 34621, Saudi Arabia",Beauty salon,Al Khobar,https://lh5.googleusercontent.com/p/AF1QipP0OwTSUoYkMqXCVs4DiTQ4aEKvgVPeekW7pOmx=w408-h408-k-no,26.2784408,50.1999075,ChIJ9y9GGGLpST4R-EN9V28Dw8M,109,5,en,"Service was very smooth, and Emelda she was very professional skills. She was very kind and friendly.  Highly recommended to visit 3 sis saloon and service.",3sis salon,3.8,https://www.google.com/maps/search/?api=1&query=3sis%20salon%20%D8%A7%D9%84%D8%A3%D8%AE%D9%88%D8%A7%D8%AA%20%D8%A7%D9%84%D8%AB%D9%84%D8%A7%D8%AB&query_place_id=ChIJ9y9GGGLpST4R-EN9V28Dw8M
